Frequency (Hz)	Level (dB)
850.561523	-91.782364
851.234436	-109.852669
851.907349	-122.182259
852.580261	-87.401237
853.253174	-82.755318
853.926086	-80.195778
854.598999	-83.824799
855.271912	-90.954727
855.944824	-96.697075
856.617737	-84.458221
857.290649	-85.126526
857.963562	-91.334267
858.636475	-91.548264
859.309387	-92.996498
859.982300	-94.204002
860.655212	-105.750725
861.328125	-91.153755
862.001038	-94.404526
862.673950	-88.098007
863.346863	-82.955048
864.019775	-80.735451
864.692688	-84.998680
865.365601	-94.794540
866.038513	-78.883202
866.711426	-88.177742
867.384338	-91.589012
868.057251	-85.829498
868.730164	-93.001640
869.403076	-77.397926
870.075989	-94.226402
870.748901	-80.076927
871.421814	-78.570580
872.094727	-76.858612
872.767639	-81.041862
873.440552	-78.827400
874.113464	-89.518410
874.786377	-80.749847
875.459290	-73.721901
876.132202	-72.878319
876.805115	-81.063805
877.478027	-71.014442
878.150940	-73.647827
878.823853	-66.828979
879.496765	-67.851402
880.169678	-68.943062
880.842590	-67.598778
881.515503	-63.833977
882.188416	-64.129608
882.861328	-69.264732
883.534241	-59.254456
884.207153	-66.917198
884.880066	-54.719704
885.552979	-45.116127
886.225891	-31.653666
886.898804	-24.349215
887.571716	-28.656208
888.244629	-43.084930
888.917542	-50.008633
889.590454	-50.921844
890.263367	-55.962955
890.936279	-60.849102
891.609192	-61.791637
892.282104	-69.224419
892.955017	-62.675297
893.627930	-66.678864
894.300842	-64.766655
894.973755	-65.438095
895.646667	-65.231987
896.319580	-73.449425
896.992493	-68.127724
897.665405	-66.872551
898.338318	-71.132339
899.011230	-76.509445
899.684143	-72.931915
900.357056	-74.962845
901.029968	-80.353447
901.702881	-90.076088
902.375793	-84.357079
903.048706	-76.167038
903.721619	-81.898071
904.394531	-81.000168
905.067444	-76.575684
905.740356	-86.755943
906.413269	-85.839531
907.086182	-76.831558
907.759094	-77.285286
908.432007	-101.933357
909.104919	-92.590965
909.777832	-82.023293
910.450745	-77.532898
911.123657	-83.840813
911.796570	-89.019936
912.469482	-87.395493
913.142395	-90.416168
913.815308	-88.391678
914.488220	-88.665115
915.161133	-87.263824
915.834045	-95.933777
916.506958	-89.649101
917.179871	-88.520409
917.852783	-89.587265
918.525696	-83.894402
919.198608	-81.603241
919.871521	-78.418884
920.544434	-79.618111
921.217346	-82.085854
921.890259	-109.664009
922.563171	-96.763557
923.236084	-84.667580
923.908997	-79.512283
924.581909	-82.689354
925.254822	-87.749855
925.927734	-89.181038
926.600647	-86.574898
927.273560	-92.006950
927.946472	-84.778664
928.619385	-85.002678
929.292297	-85.634773
929.965210	-94.673759
930.638123	-94.412285
931.311035	-92.340279
931.983948	-87.109154
932.656860	-89.133804
933.329773	-107.756912
934.002686	-97.935364
934.675598	-101.318062
935.348511	-94.511208
936.021423	-104.113609
936.694336	-89.896904
937.367249	-95.450409
938.040161	-88.694885
938.713074	-93.280418
939.385986	-94.231468
940.058899	-96.830849
940.731812	-100.975372
941.404724	-108.114136
942.077637	-100.071800
942.750549	-97.692970
943.423462	-104.632210
944.096375	-98.233192
944.769287	-103.078598
945.442200	-105.012749
946.115112	-107.727379
946.788025	-90.582405
947.460938	-99.416626
948.133850	-96.920311
948.806763	-96.178024
949.479675	-100.472015
950.152588	-98.301903
950.825500	-98.069016
951.498413	-97.073204
952.171326	-103.095406
952.844238	-99.074829
953.517151	-98.756706
954.190063	-102.066406
954.862976	-106.596802
955.535889	-103.156044
956.208801	-105.511063
956.881714	-101.806725
957.554626	-101.364159
958.227539	-103.649246
958.900452	-93.590744
959.573364	-91.748100
960.246277	-95.452080
960.919189	-93.615959
961.592102	-92.528152
962.265015	-98.930916
962.937927	-114.913445
963.610840	-107.288246
964.283752	-104.862335
964.956665	-102.713882
965.629578	-102.169472
966.302490	-106.125961
966.975403	-104.211700
967.648315	-95.376831
968.321228	-94.939720
968.994141	-95.323044
969.667053	-97.087791
970.339966	-108.271881
971.012878	-108.607544
971.685791	-121.459702
972.358704	-108.310783
973.031616	-103.338539
973.704529	-97.311249
974.377441	-100.065216
975.050354	-100.322731
975.723267	-108.845055
976.396179	-103.343468
977.069092	-99.080391
977.742004	-100.602600
978.414917	-100.783257
979.087830	-107.498741
979.760742	-109.468529
980.433655	-102.334702
981.106567	-95.195480
981.779480	-98.592155
982.452393	-107.131737
983.125305	-115.940361
983.798218	-103.797928
984.471130	-102.846016
985.144043	-125.372055
985.816956	-100.709900
986.489868	-95.387810
987.162781	-95.890862
987.835693	-106.523262
988.508606	-105.605446
989.181519	-100.025673
989.854431	-98.963333
990.527344	-103.270721
991.200256	-97.161880
991.873169	-93.916153
992.546082	-96.662453
993.218994	-99.769661
993.891907	-101.469009
994.564819	-99.823227
995.237732	-98.521606
995.910645	-99.085831
996.583557	-99.574120
997.256470	-97.781090
997.929382	-94.476357
998.602295	-99.647308
999.275208	-95.416183
999.948120	-97.145348
1000.621033	-112.743149
1001.293945	-94.240730
1001.966858	-86.043510
1002.639771	-85.812096
1003.312683	-87.411171
1003.985596	-90.864517
1004.658508	-91.943954
1005.331421	-93.183510
1006.004333	-93.763802
1006.677246	-97.539398
1007.350159	-103.813324
1008.023071	-93.985779
1008.695984	-96.875420
1009.368896	-103.982277
1010.041809	-102.248161
1010.714722	-96.320679
1011.387634	-96.121506
1012.060547	-102.487007
1012.733459	-105.628487
1013.406372	-100.660118
1014.079285	-105.041191
1014.752197	-107.705452
1015.425110	-110.205017
1016.098022	-122.705833
1016.770935	-109.024590
1017.443848	-102.477280
1018.116760	-105.165184
1018.789673	-103.492607
1019.462585	-103.563545
1020.135498	-108.600700
1020.808411	-119.744278
1021.481323	-105.158432
1022.154236	-107.407394
1022.827148	-100.279228
1023.500061	-100.565216
1024.172974	-111.712349
1024.845886	-104.337547
1025.518799	-100.306282
1026.191711	-106.760551
1026.864624	-105.959053
1027.537537	-103.845612
1028.210449	-94.058632
1028.883362	-91.124229
1029.556274	-94.141869
1030.229187	-99.248901
1030.902100	-94.943336
1031.575012	-94.351540
1032.247925	-93.909508
1032.920837	-105.411110
1033.593750	-96.160187
1034.266663	-91.555710
1034.939575	-94.661415
1035.612488	-101.380661
1036.285400	-98.881638
1036.958313	-92.932556
1037.631226	-101.283112
1038.304138	-94.174431
1038.977051	-89.776375
1039.649963	-102.610252
1040.322876	-96.445786
1040.995789	-94.519402
1041.668701	-93.642288
1042.341614	-93.884529
1043.014526	-105.821098
1043.687439	-97.493866
1044.360352	-97.341400
1045.033264	-102.294647
1045.706177	-97.636192
1046.379089	-96.026176
1047.052002	-102.005753
1047.724915	-101.589172
1048.397827	-103.223595
1049.070740	-108.059433
1049.743652	-99.918503
1050.416565	-96.182571
1051.089478	-97.988281
1051.762390	-102.461136
1052.435303	-112.944885
1053.108215	-101.088684
1053.781128	-101.202705
1054.454041	-106.814621
1055.126953	-98.014488
1055.799866	-98.206230
1056.472778	-98.050476
1057.145691	-97.652145
1057.818604	-96.980659
1058.491516	-98.560135
1059.164429	-98.196938
1059.837341	-92.775047
1060.510254	-94.258301
1061.183167	-97.978119
1061.856079	-98.184441
1062.528992	-97.613419
1063.201904	-98.137978
1063.874817	-94.546768
1064.547729	-94.719887
1065.220642	-99.793007
1065.893555	-99.484100
1066.566467	-102.457558
1067.239380	-96.902855
1067.912292	-95.443726
1068.585205	-97.449829
1069.258118	-97.959091
1069.931030	-96.327080
1070.603943	-98.831970
1071.276855	-101.806007
1071.949768	-101.508659
1072.622681	-119.517303
1073.295593	-101.814644
1073.968506	-105.251160
1074.641418	-100.521507
1075.314331	-100.486420
1075.987244	-95.807968
1076.660156	-97.796227
1077.333069	-94.062599
1078.005981	-98.299500
1078.678894	-93.623238
1079.351807	-91.161804
1080.024719	-96.666687
1080.697632	-98.345238
1081.370544	-103.181488
1082.043457	-92.420097
1082.716370	-90.543602
1083.389282	-93.004906
1084.062195	-91.791092
1084.735107	-101.301666
1085.408020	-94.920258
1086.080933	-107.849815
1086.753845	-100.027443
1087.426758	-100.702103
1088.099670	-97.362015
1088.772583	-100.889206
1089.445496	-106.269905
1090.118408	-98.901215
1090.791321	-97.207329
1091.464233	-96.171227
1092.137146	-101.497986
1092.810059	-120.972282
1093.482971	-107.749626
1094.155884	-98.732948
1094.828796	-95.424812
1095.501709	-94.817841
1096.174622	-93.443352
1096.847534	-95.905739
1097.520447	-96.333656
1098.193359	-97.911507
1098.866272	-100.359940
1099.539185	-99.641808
1100.212097	-97.030838
1100.885010	-98.565765
1101.557922	-92.894913
1102.230835	-99.524483
1102.903748	-96.228172
1103.576660	-95.885185
1104.249573	-96.527557
1104.922485	-96.369331
1105.595398	-104.453758
1106.268311	-95.130760
1106.941223	-91.657738
1107.614136	-90.410927
1108.287048	-90.769836
1108.959961	-90.230278
1109.632874	-90.794556
1110.305786	-95.053825
1110.978699	-94.520370
1111.651611	-92.006660
1112.324524	-94.581017
1112.997437	-93.443359
1113.670349	-88.858871
1114.343262	-88.354225
1115.016174	-92.945343
1115.689087	-89.948708
1116.362000	-88.792252
1117.034912	-92.394859
1117.707825	-89.661369
1118.380737	-95.447716
1119.053650	-92.354332
1119.726562	-95.220329
1120.399475	-88.127693
1121.072388	-94.683929
1121.745300	-94.654388
1122.418213	-100.447723
1123.091125	-98.668922
1123.764038	-95.187164
1124.436951	-92.009766
1125.109863	-90.160461
1125.782776	-98.382401
1126.455688	-90.581985
1127.128601	-93.546532
1127.801514	-96.157822
1128.474426	-107.168343
1129.147339	-95.269432
1129.820251	-96.533562
1130.493164	-89.357384
1131.166077	-93.257149
1131.838989	-102.410683
1132.511902	-96.315231
1133.184814	-90.882317
1133.857727	-90.512215
1134.530640	-92.295631
1135.203552	-89.229462
1135.876465	-95.558136
1136.549377	-96.163200
1137.222290	-88.913719
1137.895203	-97.208878
1138.568115	-97.839645
1139.241028	-87.433823
1139.913940	-85.247932
1140.586853	-92.454857
1141.259766	-97.334763
1141.932678	-88.785263
1142.605591	-89.438660
1143.278503	-105.619644
1143.951416	-100.020706
1144.624329	-90.978401
1145.297241	-100.695984
1145.970154	-97.235443
1146.643066	-89.243050
1147.315979	-95.830399
1147.988892	-96.164917
1148.661804	-98.496506
1149.334717	-90.789589
1150.007629	-101.378120
1150.680542	-111.998024
1151.353455	-100.309967
1152.026367	-87.835487
1152.699280	-86.246948
1153.372192	-86.677818
1154.045105	-86.133598
1154.718018	-95.900414
1155.390930	-88.960571
1156.063843	-83.449783
1156.736755	-82.255699
1157.409668	-84.868813
1158.082581	-94.008263
1158.755493	-92.012192
1159.428406	-113.039764
1160.101318	-95.255295
1160.774231	-97.630302
1161.447144	-105.062286
1162.120056	-102.997955
1162.792969	-93.874016
1163.465881	-97.289368
1164.138794	-100.811005
1164.811707	-94.087433
1165.484619	-96.882072
1166.157532	-95.417786
1166.830444	-98.043121
1167.503357	-92.100189
1168.176270	-93.325058
1168.849182	-95.540611
1169.522095	-102.498428
1170.195007	-92.856155
1170.867920	-96.142685
1171.540833	-102.018066
1172.213745	-107.018929
1172.886658	-110.457115
1173.559570	-99.102417
1174.232483	-95.166138
1174.905396	-98.204094
1175.578308	-98.616203
1176.251221	-98.503563
1176.924133	-102.675903
1177.597046	-108.073982
1178.269958	-109.270996
1178.942871	-100.388954
1179.615784	-94.058815
1180.288696	-88.479927
1180.961609	-94.596710
1181.634521	-105.217773
1182.307434	-91.501701
1182.980347	-89.112228
1183.653259	-87.673241
1184.326172	-88.157501
1184.999084	-87.073036
1185.671997	-83.261978
1186.344910	-83.546883
1187.017822	-89.996017
1187.690735	-89.112946
1188.363647	-86.168724
1189.036560	-82.090187
1189.709473	-84.660164
1190.382385	-97.111061
1191.055298	-89.886505
1191.728210	-94.012070
1192.401123	-97.103622
1193.074036	-103.587746
1193.746948	-88.606728
1194.419861	-83.832253
1195.092773	-88.874413
1195.765686	-88.128181
1196.438599	-82.941795
1197.111511	-87.086365
1197.784424	-92.235840
1198.457336	-88.055038
1199.130249	-90.963692
1199.803162	-82.568008
1200.476074	-79.190948
1201.148987	-88.755920
1201.821899	-91.451324
1202.494812	-100.234589
1203.167725	-84.316513
1203.840637	-85.782532
1204.513550	-89.153893
1205.186462	-84.827339
1205.859375	-90.694969
1206.532288	-95.596123
1207.205200	-93.339027
1207.878113	-88.407478
1208.551025	-85.507538
1209.223938	-85.931770
1209.896851	-84.358208
1210.569763	-94.447655
1211.242676	-96.466568
1211.915588	-92.589928
1212.588501	-96.147530
1213.261414	-94.491959
1213.934326	-82.442726
1214.607239	-78.621361
1215.280151	-81.956177
1215.953064	-83.961563
1216.625977	-82.348724
1217.298889	-81.554832
1217.971802	-78.929436
1218.644714	-80.999397
1219.317627	-83.421272
1219.990540	-88.362724
1220.663452	-85.236542
1221.336365	-91.847191
1222.009277	-84.406456
1222.682190	-82.289932
1223.355103	-94.658470
1224.028015	-82.906197
1224.700928	-82.834923
1225.373840	-84.060356
1226.046753	-84.910309
1226.719666	-89.049278
1227.392578	-82.119743
1228.065491	-80.902092
1228.738403	-85.954002
1229.411316	-93.190224
1230.084229	-91.353455
1230.757141	-88.439011
1231.430054	-89.639175
1232.102966	-92.286110
1232.775879	-92.117752
1233.448792	-95.291618
1234.121704	-101.565598
1234.794617	-96.091934
1235.467529	-114.948433
1236.140442	-110.813339
1236.813354	-98.958145
1237.486267	-92.585411
1238.159180	-88.025932
1238.832092	-89.681320
1239.505005	-97.265869
1240.177917	-93.960350
1240.850830	-90.339203
1241.523743	-87.200600
1242.196655	-89.202240
1242.869568	-91.236282
1243.542480	-92.900612
1244.215393	-96.854660
1244.888306	-95.322464
1245.561218	-96.180122
1246.234131	-102.008690
1246.907043	-107.235916
1247.579956	-103.420578
1248.252869	-109.301514
1248.925781	-107.734222
1249.598694	-98.985443
1250.271606	-96.228409
1250.944519	-98.066315
1251.617432	-103.522591
1252.290344	-98.688332
1252.963257	-109.442345
1253.636169	-102.449936
1254.309082	-103.916672
1254.981995	-96.909126
1255.654907	-95.642426
1256.327820	-97.081627
1257.000732	-99.959290
1257.673645	-102.133331
1258.346558	-103.638786
1259.019470	-98.157295
1259.692383	-100.866592
1260.365295	-99.719940
1261.038208	-97.758133
1261.711121	-94.986763
1262.384033	-105.917931
1263.056946	-97.064117
1263.729858	-103.936943
1264.402771	-99.047493
1265.075684	-90.949326
1265.748596	-94.074448
1266.421509	-104.163063
1267.094421	-95.038300
1267.767334	-89.246468
1268.440247	-88.886864
1269.113159	-94.159561
1269.786072	-85.714119
1270.458984	-94.863625
1271.131897	-91.169106
1271.804810	-86.046295
1272.477722	-86.842766
1273.150635	-89.507423
1273.823547	-99.003563
1274.496460	-96.452873
1275.169373	-84.451065
1275.842285	-87.483337
1276.515198	-82.072693
1277.188110	-87.618889
1277.861023	-92.000801
1278.533936	-94.115707
1279.206848	-88.229950
1279.879761	-95.653595
1280.552673	-88.092461
1281.225586	-90.022743
1281.898499	-91.655830
1282.571411	-91.520050
1283.244324	-86.928230
1283.917236	-85.772316
1284.590149	-89.037186
1285.263062	-83.216049
1285.935974	-87.064247
1286.608887	-85.476311
1287.281799	-81.245575
1287.954712	-89.748863
1288.627625	-88.488823
1289.300537	-86.921684
1289.973450	-85.578430
1290.646362	-80.955566
1291.319275	-87.019218
1291.992188	-83.945274
1292.665100	-87.433884
1293.338013	-83.948967
1294.010925	-94.925575
1294.683838	-81.183052
1295.356750	-85.377586
1296.029663	-84.282249
1296.702576	-78.094933
1297.375488	-73.962486
1298.048401	-77.772186
1298.721313	-85.783455
1299.394226	-96.979630
1300.067139	-83.333092
1300.740051	-84.379059
1301.412964	-94.533127
1302.085876	-85.434189
1302.758789	-93.178680
1303.431702	-92.887566
1304.104614	-94.257942
1304.777527	-84.848381
1305.450439	-92.964386
1306.123352	-86.458969
1306.796265	-83.001198
1307.469177	-82.227722
1308.142090	-88.741440
1308.815002	-101.201775
1309.487915	-82.480927
1310.160828	-84.834740
1310.833740	-86.686432
1311.506653	-91.475899
1312.179565	-85.394867
1312.852478	-79.942146
1313.525391	-101.702904
1314.198303	-83.134010
1314.871216	-80.427788
1315.544128	-79.617210
1316.217041	-84.739944
1316.889954	-81.981430
1317.562866	-89.115891
1318.235779	-95.225426
1318.908691	-77.390808
1319.581604	-76.300850
1320.254517	-86.700958
1320.927429	-83.059654
1321.600342	-80.337547
1322.273254	-72.322990
1322.946167	-70.970840
1323.619080	-79.271278
1324.291992	-85.068871
1324.964905	-73.002937
1325.637817	-85.946312
1326.310730	-68.864258
1326.983643	-64.188721
1327.656555	-69.581207
1328.329468	-59.906364
1329.002380	-57.485729
1329.675293	-45.184116
1330.348206	-36.844990
1331.021118	-40.946995
1331.694031	-55.738293
1332.366943	-65.401497
1333.039856	-60.068130
1333.712769	-68.422585
1334.385681	-71.816353
1335.058594	-72.961601
1335.731506	-79.740997
1336.404419	-73.724091
1337.077332	-84.438530
1337.750244	-79.314285
1338.423157	-77.022896
1339.096069	-79.479286
1339.768982	-78.897461
1340.441895	-73.614265
1341.114807	-74.153908
1341.787720	-79.471779
1342.460632	-83.545578
1343.133545	-80.889999
1343.806458	-81.504570
1344.479370	-83.346375
1345.152283	-93.714691
1345.825195	-86.777557
1346.498108	-80.768379
1347.171021	-85.119522
1347.843933	-89.993149
1348.516846	-86.336609
1349.189758	-91.532387
1349.862671	-94.434837
1350.535583	-87.222237
1351.208496	-87.498116
1351.881409	-100.687836
1352.554321	-92.783211
1353.227234	-88.489655
